X,Y,Z,% of ICNIRP Public,
-2,8.52813,0.997316,0.805718,
-2.275,9.25625,0.997316,0.801689,
-3.1,-3.12187,0.997316,0.0145371,
-2.825,-3.85,0.997316,0.0109718,
5.425,-3.12187,0.997316,0.0131071,
5.7,-3.12187,0.997316,0.0124947,
5.425,-3.85,0.997316,0.0113842,
5.975,-3.85,0.997316,0.0102744,
3.5,-8.94687,0.997316,0.00474068,
3.225,-8.21875,0.997316,0.00501445,
3.225,-7.49062,0.997316,0.00548489,
3.5,-7.49062,0.997316,0.00573355,
3.775,-8.21875,0.997316,0.00531871,
-3.1,11.4406,0.997316,0.727772,
-2.825,10.7125,0.997316,0.761054,
5.7,-11.1313,0.997316,0.00367318,
6.25,-12.5875,0.997316,0.00299925,
5.15,-11.1313,0.997316,0.00376214,
5.15,-12.5875,0.997316,0.00316905,
6.25,-14.0437,0.997316,0.00257682,
1.3,-11.1313,0.997316,0.00272609,
1.85,-12.5875,0.997316,0.00262619,
0.75,-11.1313,0.997316,0.0025028,
0.75,-12.5875,0.997316,0.00224714,
9.55,-11.1313,0.997316,0.00204267,
10.1,-11.1313,0.997316,0.00187355,
9.55,-12.5875,0.997316,0.00183568,
10.65,-12.5875,0.997316,0.00156185,
12.025,10.7125,0.997316,0.990889,
11.75,11.4406,0.997316,1.07101,
14.0875,3.43125,0.997316,0.137199,
14.0875,3.06719,0.997316,0.120588,
14.225,3.06719,0.997316,0.1181,
13.95,3.79531,0.997316,0.157812,
14.0875,3.79531,0.997316,0.154007,
13.4,3.79531,0.997316,0.174374,
13.5375,3.43125,0.997316,0.149467,
13.5375,3.79531,0.997316,0.170025,
13.95,2.33906,0.997316,0.097542,
14.0875,1.975,0.997316,0.0853585,
14.0875,2.33906,0.997316,0.0958585,
13.8125,2.33906,0.997316,0.099252,
13.8125,2.70312,0.997316,0.111808,
14.0875,1.61094,0.997316,0.07596,
14.225,1.61094,0.997316,0.0749088,
14.0875,0.51875,0.997316,0.0535203,
14.0875,0.154688,0.997316,0.0476716,
14.225,0.154688,0.997316,0.0473149,
13.95,0.882813,0.997316,0.0607532,
14.0875,0.882813,0.997316,0.0601281,
13.95,-0.573437,0.997316,0.0387722,
14.0875,-0.9375,0.997316,0.0346633,
14.0875,-0.573437,0.997316,0.0383028,
13.8125,-0.573437,0.997316,0.0390803,
13.8125,-0.209375,0.997316,0.0429683,
14.0875,-1.30156,0.997316,0.0310246,
14.225,-1.30156,0.997316,0.0309597,
14.0875,-2.39375,0.997316,0.0224736,
14.0875,-2.75781,0.997316,0.0201096,
14.225,-2.75781,0.997316,0.020292,
13.95,-2.02969,0.997316,0.0249683,
14.0875,-2.02969,0.997316,0.0249765,
13.4,-2.02969,0.997316,0.0248423,
13.5375,-2.39375,0.997316,0.0220309,
13.5375,-2.02969,0.997316,0.0248883,
14.225,-4.57812,0.997316,0.011795,
14.5,-4.57812,0.997316,0.0120612,
13.95,-4.57812,0.997316,0.0115425,
13.675,-4.57812,0.997316,0.0113036,
13.4,-4.57812,0.997316,0.0109205,
13.125,-4.57812,0.997316,0.0105169,
12.85,-4.57812,0.997316,0.0101529,
12.575,-4.57812,0.997316,0.00989168,
12.3,-4.57812,0.997316,0.00946874,
12.025,-4.57812,0.997316,0.00895703,
11.75,-4.57812,0.997316,0.00840716,
11.475,-4.57812,0.997316,0.0079648,
11.2,-4.57812,0.997316,0.00753177,
10.925,-4.57812,0.997316,0.00708521,
10.65,-4.57812,0.997316,0.0065427,
10.375,-4.57812,0.997316,0.00612181,
10.1,-4.57812,0.997316,0.0057232,
9.825,-4.57812,0.997316,0.00533788,
9.55,-4.57812,0.997316,0.00504112,
9.275,-4.57812,0.997316,0.00482932,
9,-4.57812,0.997316,0.00468456,
8.725,-4.57812,0.997316,0.00470985,
8.45,-4.57812,0.997316,0.00473453,
8.175,-4.57812,0.997316,0.00496058,
7.9,-4.57812,0.997316,0.00525064,
7.625,-4.57812,0.997316,0.00565247,
7.35,-4.57812,0.997316,0.0061263,
7.075,-4.57812,0.997316,0.00669299,
6.8,-4.57812,0.997316,0.0073119,
6.525,-4.57812,0.997316,0.00796362,
6.25,-4.57812,0.997316,0.00854435,
5.975,-4.57812,0.997316,0.00909247,
5.7,-4.57812,0.997316,0.00961072,
5.425,-4.57812,0.997316,0.00993833,
5.15,-4.57812,0.997316,0.0101403,
4.875,-4.57812,0.997316,0.010201,
4.6,-4.57812,0.997316,0.0101052,
4.325,-4.57812,0.997316,0.00988549,
4.05,-4.57812,0.997316,0.00960941,
3.775,-4.57812,0.997316,0.00914328,
3.5,-4.57812,0.997316,0.00859736,
3.225,-4.57812,0.997316,0.00807792,
2.95,-4.57812,0.997316,0.00746253,
2.675,-4.57812,0.997316,0.00693625,
2.4,-4.57812,0.997316,0.00635446,
2.125,-4.57812,0.997316,0.0058545,
1.85,-4.57812,0.997316,0.00546767,
1.575,-4.57812,0.997316,0.00515002,
1.3,-4.57812,0.997316,0.00490309,
1.025,-4.57812,0.997316,0.00478124,
0.75,-4.57812,0.997316,0.00470155,
0.475,-4.57812,0.997316,0.00472401,
0.2,-4.57812,0.997316,0.00483857,
-0.075,-4.57812,0.997316,0.0050285,
-0.35,-4.57812,0.997316,0.00524632,
-0.625,-4.57812,0.997316,0.00558625,
-0.9,-4.57812,0.997316,0.00592887,
-1.175,-4.57812,0.997316,0.00627155,
-1.45,-4.57812,0.997316,0.00661543,
-1.725,-4.57812,0.997316,0.00696118,
-2,-4.57812,0.997316,0.00731076,
-2.275,-4.57812,0.997316,0.00771947,
-2.55,-4.57812,0.997316,0.00816137,
-2.825,-4.57812,0.997316,0.00849686,
-3.1,-4.57812,0.997316,0.00882761,
13.8125,-3.48594,0.997316,0.0160326,
13.95,-3.48594,0.997316,0.0161198,
13.8125,-3.12187,0.997316,0.0177652,
14.0875,-3.85,0.997316,0.0145217,
14.0875,-4.21406,0.997316,0.0130387,
14.225,-4.21406,0.997316,0.0131104,
14.0875,-3.48594,0.997316,0.0161838,
14.0875,-5.30625,0.997316,0.00940781,
14.0875,-5.67031,0.997316,0.00840847,
14.225,-5.67031,0.997316,0.00854977,
-1.175,28.9156,0.997316,0.336498,
-0.9,28.9156,0.997316,0.339823,
-1.45,30.0078,0.997316,0.309289,
-1.3125,29.6437,0.997316,0.318896,
-1.3125,30.0078,0.997316,0.311337,
-0.625,28.9156,0.997316,0.341933,
-0.35,28.9156,0.997316,0.347875,
-0.625,28.1875,0.997316,0.361033,
-0.075,28.1875,0.997316,0.371446,
-0.075,28.9156,0.997316,0.352401,
0.2,28.9156,0.997316,0.354383,
-1.45,28.9156,0.997316,0.330554,
-1.175,28.1875,0.997316,0.352346,
-1.725,28.9156,0.997316,0.327061,
-2.55,28.9156,0.997316,0.314205,
-2.275,28.1875,0.997316,0.333524,
-2.275,28.9156,0.997316,0.31922,
-2.825,28.9156,0.997316,0.311993,
-2,28.9156,0.997316,0.324901,
-1.725,28.1875,0.997316,0.344975,
7.625,28.9156,0.997316,0.372956,
7.9,28.9156,0.997316,0.372009,
8.45,28.9156,0.997316,0.369402,
8.725,28.1875,0.997316,0.385354,
8.725,28.9156,0.997316,0.365786,
8.175,28.9156,0.997316,0.371006,
8.175,28.1875,0.997316,0.392689,
9,28.9156,0.997316,0.360196,
7.35,28.9156,0.997316,0.374024,
7.625,28.1875,0.997316,0.394999,
7.075,28.9156,0.997316,0.377742,
6.25,28.9156,0.997316,0.384571,
6.525,28.1875,0.997316,0.406368,
6.525,28.9156,0.997316,0.383652,
5.975,28.9156,0.997316,0.384945,
6.8,28.9156,0.997316,0.382103,
7.075,28.1875,0.997316,0.399269,
3.225,28.9156,0.997316,0.382486,
3.5,28.9156,0.997316,0.383726,
4.05,28.9156,0.997316,0.384742,
4.325,28.1875,0.997316,0.408122,
4.325,28.9156,0.997316,0.385048,
3.775,28.9156,0.997316,0.38433,
3.775,28.1875,0.997316,0.407292,
4.6,28.9156,0.997316,0.385263,
2.95,28.9156,0.997316,0.380637,
3.225,28.1875,0.997316,0.404977,
2.675,28.9156,0.997316,0.375931,
1.85,28.9156,0.997316,0.370403,
2.125,28.1875,0.997316,0.393368,
2.125,28.9156,0.997316,0.371418,
1.575,28.9156,0.997316,0.369211,
2.4,28.9156,0.997316,0.372331,
2.675,28.1875,0.997316,0.397052,
1.025,28.9156,0.997316,0.363468,
1.3,28.9156,0.997316,0.367376,
1.575,28.1875,0.997316,0.390594,
0.75,28.9156,0.997316,0.357735,
1.025,28.1875,0.997316,0.382539,
0.475,28.9156,0.997316,0.355958,
0.475,28.1875,0.997316,0.376552,
5.425,28.9156,0.997316,0.385351,
5.7,28.9156,0.997316,0.385195,
5.975,28.1875,0.997316,0.408002,
5.15,28.9156,0.997316,0.385414,
5.425,28.1875,0.997316,0.408461,
4.875,28.9156,0.997316,0.385385,
4.875,28.1875,0.997316,0.408499,
12.025,28.9156,0.997316,0.322132,
12.3,28.9156,0.997316,0.317438,
11.75,30.0078,0.997316,0.303423,
11.8875,29.6437,0.997316,0.310328,
11.8875,30.0078,0.997316,0.302494,
11.75,28.9156,0.997316,0.327968,
12.025,28.1875,0.997316,0.337065,
11.475,28.9156,0.997316,0.330123,
10.375,28.9156,0.997316,0.34471,
10.65,28.9156,0.997316,0.342677,
10.925,28.1875,0.997316,0.355659,
10.925,28.9156,0.997316,0.339272,
11.2,28.9156,0.997316,0.333412,
11.475,28.1875,0.997316,0.348348,
9.825,28.9156,0.997316,0.354943,
10.1,28.9156,0.997316,0.350538,
10.375,28.1875,0.997316,0.364155,
9.275,28.9156,0.997316,0.358294,
9.55,28.9156,0.997316,0.356729,
9.275,28.1875,0.997316,0.379078,
9.825,28.1875,0.997316,0.374523,
12.575,28.9156,0.997316,0.315248,
12.85,28.9156,0.997316,0.310805,
12.575,28.1875,0.997316,0.330593,
13.125,28.1875,0.997316,0.317826,
13.125,28.9156,0.997316,0.304887,
13.4,28.9156,0.997316,0.299134,
14.225,28.9156,0.997316,0.288203,
14.5,28.9156,0.997316,0.282587,
13.95,30.0078,0.997316,0.271516,
14.0875,29.6437,0.997316,0.276428,
14.0875,30.0078,0.997316,0.26976,
13.95,28.9156,0.997316,0.291605,
14.225,28.1875,0.997316,0.299559,
13.675,28.9156,0.997316,0.293838,
13.675,28.1875,0.997316,0.309271,
12.85,30.0078,0.997316,0.290091,
12.9875,29.6437,0.997316,0.295465,
12.9875,30.0078,0.997316,0.289124,
10.7875,-2.75781,0.997316,0.0142863,
10.925,-2.75781,0.997316,0.0147054,
10.7875,-2.39375,0.997316,0.0166379,
-3.1,-5.67031,0.997316,0.00607038,
-2.9625,-6.03437,0.997316,0.00531339,
-2.9625,-5.67031,0.997316,0.00594661,
-2.4125,-5.67031,0.997316,0.00545475,
-2.275,-5.67031,0.997316,0.00533155,
-2.4125,-5.30625,0.997316,0.00612663,
-2.1375,-5.67031,0.997316,0.00521084,
-2,-5.67031,0.997316,0.00508739,
-2.1375,-5.30625,0.997316,0.00585379,
-2.1375,-6.03437,0.997316,0.00465568,
-1.3125,-5.67031,0.997316,0.00447994,
-1.175,-5.67031,0.997316,0.0043592,
-1.3125,-5.30625,0.997316,0.00503694,
-1.0375,-5.67031,0.997316,0.00423895,
-0.9,-5.67031,0.997316,0.0041564,
-1.0375,-5.30625,0.997316,0.00476475,
-1.0375,-6.03437,0.997316,0.00384728,
-1.3125,-6.7625,0.997316,0.00332636,
-1.3125,-6.39844,0.997316,0.00362901,
-1.45,-6.39844,0.997316,0.00368568,
-1.3125,-6.03437,0.997316,0.00400101,
-1.45,-5.67031,0.997316,0.00460142,
-1.175,-6.39844,0.997316,0.00357199,
-0.2125,-6.7625,0.997316,0.00317055,
-0.2125,-6.39844,0.997316,0.00334294,
-0.35,-6.39844,0.997316,0.00334701,
-0.2125,-6.03437,0.997316,0.00357425,
-0.2125,-5.67031,0.997316,0.00384797,
-0.35,-5.67031,0.997316,0.00388271,
-0.075,-6.39844,0.997316,0.00336638,
0.2,23.4547,0.997316,0.545369,
0.3375,23.0906,0.997316,0.567789,
0.3375,23.4547,0.997316,0.549683,
-2.4125,11.8047,0.997316,0.867014,
-2.275,11.8047,0.997316,0.896736,
-2.4125,12.1687,0.997316,0.874536,
-2.1375,11.8047,0.997316,0.932549,
-2,11.8047,0.997316,0.964133,
-2.1375,12.1687,0.997316,0.927709,
-2.1375,11.4406,0.997316,0.927756,
-1.3125,17.2656,0.997316,0.807177,
-1.3125,17.6297,0.997316,0.784143,
-1.45,17.6297,0.997316,0.770672,
3.0875,-5.67031,0.997316,0.00678421,
3.225,-5.67031,0.997316,0.00697162,
3.0875,-5.30625,0.997316,0.0071105,
3.0875,-6.03437,0.997316,0.00646771,
2.95,-5.67031,0.997316,0.00656037,
1.9875,-3.85,0.997316,0.00610295,
1.9875,-3.48594,0.997316,0.00638878,
1.85,-3.48594,0.997316,0.00621328,
2.125,-3.48594,0.997316,0.00657627,
1.9875,-3.12187,0.997316,0.00669882,
1.9875,-0.9375,0.997316,0.012289,
1.9875,-0.573437,0.997316,0.0149937,
1.85,-0.573437,0.997316,0.015934,
1.9875,-0.209375,0.997316,0.0185942,
1.9875,0.154688,0.997316,0.0234123,
1.85,0.154688,0.997316,0.0250398,
2.125,-0.573437,0.997316,0.0140654,
2.4,-2.02969,0.997316,0.00848694,
2.2625,-1.66562,0.997316,0.00903185,
2.2625,-2.02969,0.997316,0.00837055,
2.125,-1.30156,0.997316,0.0101521,
1.9875,-1.30156,0.997316,0.0105013,
2.2625,-1.30156,0.997316,0.00995308,
3.5,-2.02969,0.997316,0.0122209,
3.3625,-1.66562,0.997316,0.011963,
3.3625,-2.02969,0.997316,0.0115704,
3.225,-1.30156,0.997316,0.0116702,
3.0875,-0.9375,0.997316,0.0115585,
3.0875,-1.30156,0.997316,0.0111156,
3.3625,-1.30156,0.997316,0.0123345,
2.4,0.882813,0.997316,0.0314512,
2.2625,1.24688,0.997316,0.0456677,
2.2625,0.882813,0.997316,0.0344811,
2.125,1.61094,0.997316,0.0647171,
1.9875,1.975,0.997316,0.089233,
1.9875,1.61094,0.997316,0.0682136,
2.2625,1.61094,0.997316,0.0606226,
2.8125,0.882813,0.997316,0.0238556,
2.675,0.882813,0.997316,0.0262152,
2.8125,0.51875,0.997316,0.0186444,
2.5375,0.882813,0.997316,0.028676,
2.5375,0.51875,0.997316,0.0222103,
2.5375,1.24688,0.997316,0.0386268,
9.4125,21.6344,0.997316,0.654227,
9.4125,21.2703,0.997316,0.676863,
9.55,21.2703,0.997316,0.673402,
9,23.4547,0.997316,0.568342,
9.1375,23.0906,0.997316,0.580202,
9.1375,23.4547,0.997316,0.562545,
9,5.61563,0.997316,1.23413,
9.275,5.61563,0.997316,1.10864,
9.4125,4.15938,0.997316,0.461275,
9.4125,3.79531,0.997316,0.368405,
9.55,3.79531,0.997316,0.361212,
9.275,4.52344,0.997316,0.603448,
9.4125,4.52344,0.997316,0.581135,
9,3.06719,0.997316,0.231555,
9.1375,2.70312,0.997316,0.182626,
9.1375,3.06719,0.997316,0.231279,
9.275,2.33906,0.997316,0.146104,
9.4125,1.975,0.997316,0.118325,
9.4125,2.33906,0.997316,0.146782,
9.1375,2.33906,0.997316,0.145078,
8.5875,3.06719,0.997316,0.228416,
8.725,3.06719,0.997316,0.230169,
8.5875,3.43125,0.997316,0.299384,
8.8625,3.06719,0.997316,0.23122,
8.8625,3.43125,0.997316,0.298151,
8.8625,2.70312,0.997316,0.180351,
9.4125,1.61094,0.997316,0.0982322,
9.55,1.61094,0.997316,0.099209,
9.4125,1.24688,0.997316,0.0803178,
9.4125,0.882813,0.997316,0.066112,
9.55,0.882813,0.997316,0.0671312,
9.275,1.61094,0.997316,0.0970637,
9.4125,-0.9375,0.997316,0.0241675,
9.4125,-1.30156,0.997316,0.0197784,
9.55,-1.30156,0.997316,0.0207634,
9.4125,-1.66562,0.997316,0.0161653,
9.4125,-2.02969,0.997316,0.0135464,
9.55,-2.02969,0.997316,0.0141232,
9.275,-1.30156,0.997316,0.0187103,
9.275,-0.573437,0.997316,0.0280154,
9.4125,-0.573437,0.997316,0.0291397,
10.7875,3.06719,0.997316,0.199209,
10.925,3.06719,0.997316,0.195474,
10.7875,3.43125,0.997316,0.237755,
11.0625,3.06719,0.997316,0.191758,
11.2,3.06719,0.997316,0.188038,
11.0625,3.43125,0.997316,0.227075,
11.0625,2.70312,0.997316,0.161756,
10.7875,0.154688,0.997316,0.0516534,
10.925,0.154688,0.997316,0.0519172,
10.7875,0.51875,0.997316,0.0606674,
12.1625,0.154688,0.997316,0.0523797,
12.3,0.154688,0.997316,0.0522307,
12.1625,0.51875,0.997316,0.0589102,
12.1625,-0.209375,0.997316,0.0456503,
12.025,0.154688,0.997316,0.0524784,
-2,3.06719,0.997316,0.154651,
-1.8625,2.70312,0.997316,0.133389,
-1.8625,3.06719,0.997316,0.157999,
-2.4125,3.06719,0.997316,0.144986,
-2.275,3.06719,0.997316,0.148133,
-2.4125,3.43125,0.997316,0.165823,
-2.1375,3.06719,0.997316,0.15136,
-2.1375,3.43125,0.997316,0.174013,
-2.1375,2.70312,0.997316,0.128485,
-2.4125,0.154688,0.997316,0.0464372,
-2.275,0.154688,0.997316,0.0466102,
-2.4125,0.51875,0.997316,0.0531117,
-2.1375,0.154688,0.997316,0.0467616,
-2,0.154688,0.997316,0.0468816,
-2.1375,0.51875,0.997316,0.0536347,
-2.1375,-0.209375,0.997316,0.040844,
-1.3125,0.154688,0.997316,0.0470847,
-1.175,0.154688,0.997316,0.0470247,
-1.3125,0.51875,0.997316,0.0546677,
-1.0375,0.154688,0.997316,0.0469315,
-0.9,0.154688,0.997316,0.0464995,
-1.0375,0.51875,0.997316,0.054716,
-1.0375,-0.209375,0.997316,0.0395009,
-1.3125,-0.9375,0.997316,0.0292464,
-1.3125,-0.573437,0.997316,0.0344312,
-1.45,-0.573437,0.997316,0.0346276,
-1.3125,-0.209375,0.997316,0.0399476,
-1.45,0.154688,0.997316,0.0471029,
-1.175,-0.573437,0.997316,0.0338715,
-0.7625,-0.209375,0.997316,0.0388621,
-0.7625,0.154688,0.997316,0.0457595,
-0.625,-0.573437,0.997316,0.032001,
-0.4875,-0.9375,0.997316,0.0261713,
-0.4875,-0.573437,0.997316,0.0316482,
-0.7625,-0.573437,0.997316,0.032565,
0.475,-3.48594,0.997316,0.00645858,
0.6125,-3.85,0.997316,0.00563233,
0.6125,-3.48594,0.997316,0.00630971,
0.3375,-3.48594,0.997316,0.00663035,
0.3375,-3.12187,0.997316,0.00768246,
-0.075,-5.67031,0.997316,0.00382438,
-0.2125,-5.30625,0.997316,0.00419405,
0.0625,-5.67031,0.997316,0.00380722,
0.2,-5.67031,0.997316,0.00381481,
0.0625,-5.30625,0.997316,0.00410345,
0.0625,-6.03437,0.997316,0.00358038,
-0.2125,2.70312,0.997316,0.162128,
-0.2125,3.06719,0.997316,0.195785,
-0.35,3.06719,0.997316,0.192524,
0.2,3.79531,0.997316,0.314009,
0.0625,4.15938,0.997316,0.379432,
0.0625,3.79531,0.997316,0.306369,
-0.075,5.61563,0.997316,0.753862,
-0.35,5.61563,0.997316,0.686539,
0.2,5.61563,0.997316,0.830074,
0.475,5.61563,0.997316,0.916594,
-0.625,5.61563,0.997316,0.626894,
-0.9,5.61563,0.997316,0.573997,
-1.175,5.61563,0.997316,0.526953,
-1.45,5.61563,0.997316,0.484916,
-1.725,5.61563,0.997316,0.447258,
-2,5.61563,0.997316,0.413427,
-2.275,5.61563,0.997316,0.380047,
-2.55,5.61563,0.997316,0.349865,
-2.825,5.61563,0.997316,0.32416,
-3.1,5.61563,0.997316,0.302364,
0.0625,4.52344,0.997316,0.464976,
-0.075,4.52344,0.997316,0.447695,
1.9875,2.70312,0.997316,0.154691,
1.9875,3.06719,0.997316,0.205836,
1.85,3.06719,0.997316,0.209485,
2.4,3.79531,0.997316,0.390934,
2.2625,4.15938,0.997316,0.558273,
2.2625,3.79531,0.997316,0.388382,
2.125,5.61563,0.997316,1.79096,
1.85,5.61563,0.997316,1.58174,
2.2625,4.52344,0.997316,0.795805,
2.125,4.52344,0.997316,0.767673,
2.125,24.5469,0.997316,0.537449,
1.85,24.5469,0.997316,0.533513,
3.225,24.5469,0.997316,0.551398,
2.95,24.5469,0.997316,0.543388,
3.3625,23.4547,0.997316,0.614156,
3.5,23.4547,0.997316,0.617174,
3.3625,23.8188,0.997316,0.593566,
3.0875,23.0906,0.997316,0.626705,
3.0875,23.4547,0.997316,0.604996,
2.95,23.4547,0.997316,0.60352,
7.9,23.4547,0.997316,0.59382,
8.0375,23.0906,0.997316,0.607986,
8.0375,23.4547,0.997316,0.588362,
6.525,24.5469,0.997316,0.556106,
6.25,24.5469,0.997316,0.559291,
6.6625,23.0906,0.997316,0.632979,
6.6625,23.4547,0.997316,0.61123,
6.525,23.4547,0.997316,0.615693,
7.625,24.5469,0.997316,0.541134,
7.35,24.5469,0.997316,0.542838,
7.7625,23.0906,0.997316,0.619292,
7.7625,23.4547,0.997316,0.597834,
7.625,23.4547,0.997316,0.599829,
7.7625,23.8188,0.997316,0.577434,
8.725,18.7219,0.997316,0.92161,
8.45,18.7219,0.997316,0.945189,
9.825,18.7219,0.997316,0.845854,
9.55,18.7219,0.997316,0.872061,
9.9625,17.6297,0.997316,0.935024,
10.1,17.6297,0.997316,0.922775,
9.9625,17.9938,0.997316,0.896114,
9.9625,17.2656,0.997316,0.971319,
9.825,17.6297,0.997316,0.942382,
10.2375,17.2656,0.997316,0.936626,
10.2375,17.6297,0.997316,0.906671,
11.8875,11.8047,0.997316,1.0299,
12.025,11.8047,0.997316,0.999288,
11.8875,12.1687,0.997316,1.01409,
12.1625,11.8047,0.997316,0.961203,
12.3,11.8047,0.997316,0.924943,
12.1625,12.1687,0.997316,0.958713,
12.1625,11.4406,0.997316,0.963864,
12.025,9.98438,0.997316,0.96617,
12.3,9.98438,0.997316,0.898133,
11.75,9.98438,0.997316,1.04619,
12.575,9.98438,0.997316,0.827854,
12.85,9.98438,0.997316,0.761606,
13.125,9.98438,0.997316,0.712671,
13.4,9.98438,0.997316,0.661062,
13.675,9.98438,0.997316,0.611529,
13.95,9.98438,0.997316,0.571344,
14.225,9.98438,0.997316,0.537345,
14.5,9.98438,0.997316,0.499471,
11.75,8.16406,0.997316,0.882632,
11.8875,7.8,0.997316,0.802081,
11.8875,8.16406,0.997316,0.843779,
11.6125,8.16406,0.997316,0.925244,
11.6125,8.52813,0.997316,0.964595,
12.85,8.16406,0.997316,0.629383,
12.9875,7.8,0.997316,0.575359,
12.9875,8.16406,0.997316,0.603495,
12.7125,8.16406,0.997316,0.656709,
12.7125,8.52813,0.997316,0.695826,
13.95,8.16406,0.997316,0.467829,
14.0875,7.8,0.997316,0.422553,
14.0875,8.16406,0.997316,0.45067,
13.8125,8.16406,0.997316,0.485765,
13.8125,8.52813,0.997316,0.504725,
-0.9,23.4547,0.997316,0.509426,
-0.7625,23.0906,0.997316,0.52893,
-0.7625,23.4547,0.997316,0.513215,
-2.275,24.5469,0.997316,0.426301,
-2.55,24.5469,0.997316,0.420851,
-2.1375,23.4547,0.997316,0.468214,
-2,23.4547,0.997316,0.470629,
-2.1375,23.8188,0.997316,0.453862,
-2.1375,23.0906,0.997316,0.483193,
-2.275,23.4547,0.997316,0.465788,
-1.175,24.5469,0.997316,0.458933,
-1.45,24.5469,0.997316,0.454882,
-1.0375,23.0906,0.997316,0.523797,
-1.0375,23.4547,0.997316,0.507013,
-1.175,23.4547,0.997316,0.504578,
-1.0375,23.8188,0.997316,0.490964,
-0.075,18.7219,0.997316,0.820397,
-0.35,18.7219,0.997316,0.801882,
0.0625,17.6297,0.997316,0.928245,
0.2,17.6297,0.997316,0.936969,
0.0625,17.9938,0.997316,0.890866,
0.0625,17.2656,0.997316,0.968835,
-0.075,17.6297,0.997316,0.920844,
1.025,18.7219,0.997316,0.904361,
0.75,18.7219,0.997316,0.884776,
1.85,15.0813,0.997316,1.50366,
2.4,15.0813,0.997316,1.58754,
1.85,13.625,0.997316,1.82687,
4.1875,2.70312,0.997316,0.0422262,
4.1875,3.06719,0.997316,0.10045,
4.05,3.06719,0.997316,0.121928,
4.6,3.79531,0.997316,0.740051,
4.4625,4.15938,0.997316,3.90026,
4.4625,3.79531,0.997316,0.858404,
4.4625,4.52344,0.997316,11.3798,
4.325,4.52344,0.997316,7.58665,
6.8,3.06719,0.997316,0.177583,
6.9375,2.70312,0.997316,0.111211,
6.9375,3.06719,0.997316,0.17981,
6.3875,3.06719,0.997316,0.16736,
6.525,3.06719,0.997316,0.174776,
6.3875,3.43125,0.997316,0.338175,
6.6625,3.06719,0.997316,0.176675,
6.6625,3.43125,0.997316,0.327002,
6.6625,2.70312,0.997316,0.0971946,
6.3875,0.154688,0.997316,0.0143895,
6.525,0.154688,0.997316,0.013768,
6.3875,0.51875,0.997316,0.0146866,
6.6625,0.154688,0.997316,0.0135159,
6.8,0.154688,0.997316,0.0136416,
6.6625,0.51875,0.997316,0.0146409,
6.6625,-0.209375,0.997316,0.0127743,
7.7625,0.154688,0.997316,0.0228384,
7.9,0.154688,0.997316,0.0246405,
7.7625,0.51875,0.997316,0.0290228,
7.7625,-0.209375,0.997316,0.0178929,
7.625,0.154688,0.997316,0.0207696,
8.0375,-0.209375,0.997316,0.0210834,
8.0375,0.154688,0.997316,0.0264829,
8.0375,-0.573437,0.997316,0.0166888,
8.175,-0.573437,0.997316,0.0180112,
9.275,-3.48594,0.997316,0.00681369,
9.4125,-3.85,0.997316,0.00618358,
9.4125,-3.48594,0.997316,0.00709625,
9.1375,-3.48594,0.997316,0.00653794,
9.1375,-3.12187,0.997316,0.0075413,
8.5875,-2.75781,0.997316,0.00742397,
8.725,-2.75781,0.997316,0.00766856,
8.5875,-2.39375,0.997316,0.00850767,
13.4,23.4547,0.997316,0.421638,
13.5375,23.0906,0.997316,0.432104,
13.5375,23.4547,0.997316,0.419278,
10.925,24.5469,0.997316,0.465628,
10.65,24.5469,0.997316,0.475693,
11.0625,23.4547,0.997316,0.507936,
11.2,23.4547,0.997316,0.501796,
11.0625,23.8188,0.997316,0.493013,
11.0625,23.0906,0.997316,0.521616,
10.925,23.4547,0.997316,0.511584,
12.025,24.5469,0.997316,0.433458,
11.75,24.5469,0.997316,0.443418,
12.1625,23.4547,0.997316,0.470146,
12.3,23.4547,0.997316,0.464316,
12.1625,23.8188,0.997316,0.456128,
12.1625,23.0906,0.997316,0.481785,
12.025,23.4547,0.997316,0.473016,
11.8875,23.0906,0.997316,0.490851,
11.8875,23.4547,0.997316,0.475428,
11.75,23.4547,0.997316,0.478177,
11.8875,23.8188,0.997316,0.460716,
13.4,14.7172,0.997316,0.696978,
13.5375,14.3531,0.997316,0.685622,
13.5375,14.7172,0.997316,0.681243,
12.9875,14.7172,0.997316,0.745692,
13.125,14.7172,0.997316,0.729103,
12.9875,15.0813,0.997316,0.736074,
13.2625,14.7172,0.997316,0.712856,
13.2625,15.0813,0.997316,0.700025,
13.2625,14.3531,0.997316,0.724859,
13.8125,12.8969,0.997316,0.66624,
13.8125,12.5328,0.997316,0.659436,
13.95,12.5328,0.997316,0.641819,
13.4,11.8047,0.997316,0.721653,
13.5375,11.4406,0.997316,0.693267,
13.5375,11.8047,0.997316,0.695643,
12.4375,11.4406,0.997316,0.907757,
12.4375,11.8047,0.997316,0.899059,
13.675,8.16406,0.997316,0.501038,
13.8125,7.8,0.997316,0.455182,
13.5375,8.16406,0.997316,0.516967,
13.5375,8.52813,0.997316,0.545644,
13.8125,7.43594,0.997316,0.424473,
13.95,7.43594,0.997316,0.409092,
13.8125,7.07188,0.997316,0.393987,
13.8125,6.70781,0.997316,0.363979,
13.95,6.70781,0.997316,0.35126,
13.675,7.43594,0.997316,0.44075,
