X,Y,Z,% of ICNIRP Public,
18.0562,21.6484,3.9,0.152337,
19.4625,19.6953,3.9,0.137809,
19.6187,19.5,3.9,0.13611,
19.6187,19.6953,3.9,0.136042,
18.6812,20.0859,3.9,0.146246,
18.8375,20.0859,3.9,0.1441,
18.6812,20.2812,3.9,0.146589,
19.6187,19.1094,3.9,0.135208,
19.6187,18.9141,3.9,0.134716,
19.775,18.9141,3.9,0.132877,
19.6187,17.9375,3.9,0.135089,
19.6187,17.7422,3.9,0.134494,
19.775,17.7422,3.9,0.13201,
19.4625,17.7422,3.9,0.137031,
19.6187,17.5469,3.9,0.134074,
19.15,18.5234,3.9,0.141325,
19.3062,18.3281,3.9,0.139451,
19.3062,18.5234,3.9,0.139053,
19.4625,18.1328,3.9,0.137954,
19.6187,18.1328,3.9,0.135655,
19.3062,18.1328,3.9,0.139835,
18.2125,18.1328,3.9,0.157182,
18.3687,17.9375,3.9,0.15365,
18.3687,18.1328,3.9,0.154202,
18.0562,18.1328,3.9,0.159619,
18.0562,18.3281,3.9,0.15908,
19.3062,16.5703,3.9,0.138751,
19.4625,16.5703,3.9,0.136125,
19.3062,16.7656,3.9,0.139091,
18.6812,16.9609,3.9,0.148051,
18.8375,16.9609,3.9,0.145196,
18.6812,17.1562,3.9,0.148724,
18.9937,16.9609,3.9,0.14275,
19.15,16.9609,3.9,0.140752,
18.9937,17.1562,3.9,0.143091,
18.9937,16.7656,3.9,0.143088,
19.3062,16.9609,3.9,0.13879,
19.6187,15.9844,3.9,0.133202,
19.6187,15.7891,3.9,0.133407,
19.775,15.7891,3.9,0.130946,
19.6187,14.8125,3.9,0.129193,
19.6187,14.6172,3.9,0.128441,
19.775,14.6172,3.9,0.126561,
19.6187,14.4219,3.9,0.128551,
19.6187,14.2266,3.9,0.128641,
19.775,14.2266,3.9,0.126736,
19.4625,14.6172,3.9,0.130832,
19.15,15.3984,3.9,0.139774,
19.3062,15.2031,3.9,0.136196,
19.3062,15.3984,3.9,0.137076,
17.9,15.3984,3.9,0.160647,
18.0562,15.2031,3.9,0.156474,
18.0562,15.3984,3.9,0.157386,
18.0562,15.0078,3.9,0.155796,
18.2125,15.0078,3.9,0.153432,
19.15,13.8359,3.9,0.134781,
19.3062,13.6406,3.9,0.131437,
19.3062,13.8359,3.9,0.132483,
18.6812,13.8359,3.9,0.141164,
18.8375,13.8359,3.9,0.138995,
18.6812,14.0312,3.9,0.141581,
19.6187,13.25,3.9,0.124183,
19.6187,13.0547,3.9,0.123166,
19.775,13.0547,3.9,0.121298,
19.6187,12.8594,3.9,0.123151,
19.6187,12.6641,3.9,0.123116,
19.775,12.6641,3.9,0.121219,
19.4625,13.0547,3.9,0.125607,
19.6187,11.6875,3.9,0.117796,
19.6187,11.4922,3.9,0.117123,
19.775,11.4922,3.9,0.115284,
19.6187,11.2969,3.9,0.116966,
19.6187,11.1016,3.9,0.116678,
19.775,11.1016,3.9,0.114342,
19.4625,11.4922,3.9,0.119001,
19.15,12.2734,3.9,0.128939,
19.3062,12.0781,3.9,0.125189,
19.3062,12.2734,3.9,0.126408,
18.2125,11.8828,3.9,0.142014,
18.3687,11.6875,3.9,0.139185,
18.3687,11.8828,3.9,0.139687,
18.0562,11.8828,3.9,0.144392,
18.0562,12.0781,3.9,0.144874,
18.6812,10.7109,3.9,0.12843,
18.8375,10.7109,3.9,0.126305,
18.6812,10.9062,3.9,0.128619,
18.9937,10.7109,3.9,0.123926,
19.15,10.7109,3.9,0.121366,
18.9937,10.9062,3.9,0.124431,
18.9937,10.5156,3.9,0.122509,
19.15,9.14844,3.9,0.109858,
19.3062,8.95312,3.9,0.107398,
19.3062,9.14844,3.9,0.107743,
19.3062,8.75781,3.9,0.107028,
19.4625,8.75781,3.9,0.104877,
18.2125,8.75781,3.9,0.121513,
18.3687,8.5625,3.9,0.118224,
18.3687,8.75781,3.9,0.118886,
19.15,1.33594,3.9,0.0514693,
19.3062,1.14062,3.9,0.0491668,
19.3062,1.33594,3.9,0.0505422,
18.8375,1.92188,3.9,0.0584136,
18.525,1.92188,3.9,0.0605897,
18.8375,2.3125,3.9,0.0612579,
18.2125,2.3125,3.9,0.0660382,
18.2125,2.70312,3.9,0.0692662,
18.9937,1.33594,3.9,0.0524214,
18.9937,1.53125,3.9,0.0544224,
18.9937,1.14062,3.9,0.0508781,
18.8375,1.33594,3.9,0.0533995,
19.15,-1.78906,3.9,0.0337524,
19.3062,-1.98438,3.9,0.0320332,
19.3062,-1.78906,3.9,0.0332855,
19.4625,-2.76562,3.9,0.027971,
19.775,-2.76562,3.9,0.0272748,
19.15,-2.76562,3.9,0.0286931,
18.8375,-2.76562,3.9,0.0294419,
20.0875,-2.76562,3.9,0.0266029,
20.4,-2.76562,3.9,0.0259546,
19.3062,-2.17969,3.9,0.0307949,
19.4625,-2.17969,3.9,0.0303842,
18.6812,-1.78906,3.9,0.0351712,
18.8375,-1.78906,3.9,0.0346992,
18.6812,-1.59375,3.9,0.0362242,
18.9937,-1.78906,3.9,0.0342289,
18.9937,-1.59375,3.9,0.0351949,
18.9937,-1.98438,3.9,0.0328728,
11.1812,25.9453,3.9,0.228834,
11.3375,25.9453,3.9,0.227786,
11.1812,26.1406,3.9,0.22609,
10.8687,26.3359,3.9,0.226217,
11.025,26.3359,3.9,0.224386,
10.8687,26.5312,3.9,0.224219,
11.1812,26.3359,3.9,0.22339,
10.8687,26.1406,3.9,0.228237,
10.7125,26.3359,3.9,0.228598,
16.025,20.0859,3.9,0.191063,
16.1812,19.8906,3.9,0.18861,
16.1812,20.0859,3.9,0.188493,
16.3375,19.6953,3.9,0.184797,
16.4937,19.5,3.9,0.182127,
16.4937,19.6953,3.9,0.181238,
16.1812,19.6953,3.9,0.188439,
14.6187,20.8672,3.9,0.214477,
14.775,20.8672,3.9,0.210351,
14.6187,21.0625,3.9,0.213981,
14.6187,20.6719,3.9,0.214655,
14.4625,20.8672,3.9,0.218225,
14.9312,20.8672,3.9,0.206302,
15.0875,20.8672,3.9,0.202403,
14.9312,21.0625,3.9,0.206175,
14.9312,20.6719,3.9,0.206395,
15.2437,20.8672,3.9,0.199759,
15.4,20.8672,3.9,0.197148,
15.2437,21.0625,3.9,0.198566,
15.2437,20.6719,3.9,0.200948,
14.9312,20.2812,3.9,0.20888,
14.9312,20.4766,3.9,0.207619,
14.775,20.4766,3.9,0.210584,
15.0875,20.4766,3.9,0.204855,
14.6187,20.4766,3.9,0.214798,
15.0094,20.6719,3.9,0.204988,
15.0094,20.7695,3.9,0.204364,
14.9312,20.7695,3.9,0.206351,
16.4937,18.7188,3.9,0.185554,
16.4937,18.5234,3.9,0.186369,
16.65,18.5234,3.9,0.18373,
16.4937,18.3281,3.9,0.187171,
16.4937,18.1328,3.9,0.186782,
16.65,18.1328,3.9,0.183058,
16.3375,18.5234,3.9,0.189051,
16.025,19.3047,3.9,0.191754,
16.1812,19.1094,3.9,0.189041,
16.1812,19.3047,3.9,0.188103,
16.4937,13.25,3.9,0.186024,
16.4937,13.0547,3.9,0.18471,
16.65,13.0547,3.9,0.18054,
16.3375,13.0547,3.9,0.188992,
16.4937,12.8594,3.9,0.183277,
16.4937,12.4688,3.9,0.180375,
16.4937,12.2734,3.9,0.179031,
16.65,12.2734,3.9,0.175945,
16.4937,12.0781,3.9,0.179188,
16.4937,11.8828,3.9,0.179307,
16.65,11.8828,3.9,0.175587,
16.3375,12.2734,3.9,0.183068,
16.1812,12.4688,3.9,0.18893,
16.1812,12.2734,3.9,0.187405,
16.025,13.0547,3.9,0.196194,
16.1812,12.8594,3.9,0.191966,
16.1812,13.0547,3.9,0.192827,
16.1812,13.25,3.9,0.192482,
15.4,14.6172,3.9,0.215032,
15.5562,14.4219,3.9,0.211943,
15.5562,14.6172,3.9,0.211467,
15.7125,14.2266,3.9,0.206039,
15.8687,14.0312,3.9,0.201778,
15.8687,14.2266,3.9,0.201356,
15.5562,14.2266,3.9,0.21084,
16.025,13.8359,3.9,0.198843,
16.1812,13.6406,3.9,0.193134,
16.1812,13.8359,3.9,0.194376,
15.8687,13.8359,3.9,0.202294,
16.3375,13.4453,3.9,0.188871,
16.4937,13.4453,3.9,0.185705,
16.1812,13.4453,3.9,0.192104,
16.025,13.4453,3.9,0.196308,
15.5562,13.8359,3.9,0.209318,
15.7125,13.8359,3.9,0.205769,
15.5562,14.0312,3.9,0.209666,
15.8687,13.6406,3.9,0.202204,
15.8687,13.4453,3.9,0.200915,
15.4,14.2266,3.9,0.215769,
10.4,14.6172,3.9,0.408647,
10.5562,14.4219,3.9,0.401423,
10.5562,14.6172,3.9,0.398128,
11.025,13.8359,3.9,0.387884,
11.1812,13.6406,3.9,0.379474,
11.1812,13.8359,3.9,0.379973,
11.3375,13.4453,3.9,0.370209,
11.4937,13.25,3.9,0.365458,
11.4937,13.4453,3.9,0.363124,
11.1812,13.4453,3.9,0.378824,
11.025,13.4453,3.9,0.389533,
11.1812,13.25,3.9,0.38005,
16.025,7.58594,3.9,0.153705,
16.1812,7.39062,3.9,0.14997,
16.1812,7.58594,3.9,0.150583,
16.1812,7.19531,3.9,0.148381,
16.3375,7.19531,3.9,0.144816,
15.8687,7.58594,3.9,0.157574,
15.8687,7.78125,3.9,0.160096,
15.8687,7.39062,3.9,0.156078,
15.7125,7.58594,3.9,0.161569,
14.3062,8.36719,3.9,0.213272,
14.4625,8.36719,3.9,0.208781,
14.3062,8.5625,3.9,0.215873,
14.6187,8.36719,3.9,0.204412,
14.775,8.36719,3.9,0.200166,
14.6187,8.5625,3.9,0.204831,
14.6187,8.17188,3.9,0.203125,
14.6187,7.97656,3.9,0.200061,
14.775,7.97656,3.9,0.194752,
14.9312,8.36719,3.9,0.195464,
15.0875,8.36719,3.9,0.190414,
14.9312,8.5625,3.9,0.19649,
14.9312,8.17188,3.9,0.192593,
15.2437,8.17188,3.9,0.182779,
15.2437,8.36719,3.9,0.185526,
16.025,1.33594,3.9,0.0765119,
16.1812,1.14062,3.9,0.071929,
16.1812,1.33594,3.9,0.0749498,
16.3375,0.945312,3.9,0.0678207,
16.4937,0.75,3.9,0.0646031,
16.4937,0.945312,3.9,0.066496,
16.1812,0.945312,3.9,0.0691846,
15.5562,1.33594,3.9,0.081496,
15.7125,1.33594,3.9,0.0797831,
15.5562,1.53125,3.9,0.0839015,
15.8687,1.33594,3.9,0.0781225,
15.8687,1.53125,3.9,0.0803935,
15.8687,1.14062,3.9,0.0751096,
10.7125,1.72656,3.9,0.194404,
10.8687,1.53125,3.9,0.181268,
10.8687,1.72656,3.9,0.188399,
10.5562,1.72656,3.9,0.200724,
10.5562,1.92188,3.9,0.208682,
11.3375,0.945312,3.9,0.147444,
11.4937,0.75,3.9,0.136871,
11.4937,0.945312,3.9,0.143368,
11.1812,0.945312,3.9,0.151689,
11.1812,1.14062,3.9,0.157861,
10.5562,1.33594,3.9,0.185336,
10.7125,1.33594,3.9,0.179677,
10.5562,1.53125,3.9,0.192951,
10.4,1.72656,3.9,0.207339,
-17.1,8.36719,3.9,0.156593,
-16.9438,8.17188,3.9,0.158094,
-16.9438,8.36719,3.9,0.160388,
-17.2563,8.36719,3.9,0.152849,
-17.2563,8.5625,3.9,0.154749,
3.99375,31.2188,3.9,0.229138,
3.99375,31.0234,3.9,0.231884,
4.15,31.0234,3.9,0.230453,
3.99375,30.8281,3.9,0.234679,
3.99375,30.6328,3.9,0.237302,
4.15,30.6328,3.9,0.235594,
3.8375,31.0234,3.9,0.232299,
3.99375,28.0938,3.9,0.275759,
3.99375,27.8984,3.9,0.279094,
4.15,27.8984,3.9,0.277546,
3.99375,27.7031,3.9,0.282489,
3.99375,27.5078,3.9,0.285945,
4.15,27.5078,3.9,0.285029,
3.8375,27.8984,3.9,0.281315,
3.2125,28.875,3.9,0.268204,
3.2125,28.4844,3.9,0.275242,
3.68125,28.2891,3.9,0.276755,
3.8375,28.2891,3.9,0.274621,
3.68125,28.4844,3.9,0.273456,
3.99375,28.2891,3.9,0.272484,
3.68125,29.0703,3.9,0.263288,
3.8375,29.0703,3.9,0.261922,
3.68125,29.2656,3.9,0.259971,
-19.6,-1.00781,3.9,0.0366206,
-19.4438,-1.20312,3.9,0.035917,
-19.4438,-1.00781,3.9,0.0371691,
-6.00625,19.5,3.9,0.501453,
-6.00625,19.3047,3.9,0.510243,
-5.85,19.3047,3.9,0.512799,
-6.00625,19.1094,3.9,0.51921,
-6.00625,18.9141,3.9,0.526988,
-5.85,18.9141,3.9,0.531236,
-6.1625,19.3047,3.9,0.505145,
-6.475,19.3047,3.9,0.493296,
-6.31875,19.1094,3.9,0.506001,
-6.31875,19.3047,3.9,0.498726,
-6.31875,19.5,3.9,0.491597,
-6.31875,18.9141,3.9,0.513492,
-6.1625,18.9141,3.9,0.520184,
-6.00625,18.7188,3.9,0.53493,
-6.00625,15.2031,3.9,0.721972,
-6.00625,15.0078,3.9,0.734103,
-5.85,15.0078,3.9,0.746321,
-6.1625,15.3984,3.9,0.698697,
-6.00625,15.3984,3.9,0.710103,
-6.475,16.1797,3.9,0.636014,
-6.31875,15.9844,3.9,0.655288,
-6.31875,16.1797,3.9,0.645028,
-6.31875,15.7891,3.9,0.666254,
-6.1625,15.7891,3.9,0.67641,
-7.1,17.7422,3.9,0.533391,
-6.94375,17.5469,3.9,0.546599,
-6.94375,17.7422,3.9,0.538791,
-6.94375,17.3516,3.9,0.556612,
-6.7875,17.3516,3.9,0.56278,
-6.63125,16.7656,3.9,0.597305,
-6.63125,16.9609,3.9,0.588381,
-6.7875,16.9609,3.9,0.581355,
-9.2875,23.6016,3.9,0.308785,
-9.13125,23.4062,3.9,0.314554,
-9.13125,23.6016,3.9,0.310435,
-9.13125,23.2109,3.9,0.318996,
-8.975,23.2109,3.9,0.320926,
-7.1,20.8672,3.9,0.4233,
-6.94375,20.6719,3.9,0.432261,
-6.94375,20.8672,3.9,0.425339,
-6.7875,20.4766,3.9,0.441624,
-6.63125,20.2812,3.9,0.453241,
-6.63125,20.4766,3.9,0.447063,
-6.94375,20.4766,3.9,0.439342,
-6.475,20.0859,3.9,0.46528,
-6.31875,19.8906,3.9,0.477762,
-6.31875,20.0859,3.9,0.47105,
-6.63125,20.0859,3.9,0.459538,
-6.1625,19.6953,3.9,0.490471,
-6.00625,19.6953,3.9,0.492877,
-6.31875,19.6953,3.9,0.48461,
-6.475,19.6953,3.9,0.478538,
-6.63125,19.8906,3.9,0.466334,
-6.7875,20.0859,3.9,0.456303,
-6.63125,19.6953,3.9,0.474265,
-8.19375,20.8672,3.9,0.39236,
-8.0375,20.8672,3.9,0.396566,
-8.19375,21.0625,3.9,0.386889,
-7.25625,20.6719,3.9,0.428027,
-7.25625,20.8672,3.9,0.421243,
-7.4125,20.8672,3.9,0.417251,
-7.25625,21.0625,3.9,0.414608,
-17.1,20.8672,3.9,0.182804,
-16.9438,20.6719,3.9,0.186198,
-16.9438,20.8672,3.9,0.185909,
-16.7875,20.4766,3.9,0.189686,
-16.6313,20.2812,3.9,0.193272,
-16.6313,20.4766,3.9,0.193021,
-16.9438,20.4766,3.9,0.187197,
-16.6313,20.0859,3.9,0.194328,
-16.475,20.0859,3.9,0.196961,
-9.6,11.4922,3.9,0.580445,
-9.44375,11.2969,3.9,0.599628,
-9.44375,11.4922,3.9,0.59989,
-9.2875,11.1016,3.9,0.619759,
-9.13125,10.9062,3.9,0.640896,
-9.13125,11.1016,3.9,0.641177,
-9.44375,11.1016,3.9,0.600222,
-8.81875,10.3203,3.9,0.686434,
-8.6625,10.3203,3.9,0.711013,
-8.81875,10.5156,3.9,0.68644,
-9.13125,10.7109,3.9,0.641216,
-8.975,10.7109,3.9,0.663096,
-8.81875,10.7109,3.9,0.686747,
-13.1938,11.4922,3.9,0.325393,
-13.0375,11.4922,3.9,0.332307,
-13.1938,11.6875,3.9,0.324246,
-12.8813,11.4922,3.9,0.339366,
-12.725,11.4922,3.9,0.34709,
-12.8813,11.6875,3.9,0.339245,
-12.8813,11.2969,3.9,0.340661,
-12.5688,11.4922,3.9,0.357377,
-12.4125,11.4922,3.9,0.367995,
-12.5688,11.6875,3.9,0.359367,
-12.5688,11.2969,3.9,0.35554,
-12.2563,11.2969,3.9,0.376916,
-12.2563,11.4922,3.9,0.377586,
-12.5688,10.9062,3.9,0.358205,
-12.5688,11.1016,3.9,0.356967,
-12.725,11.1016,3.9,0.349319,
-12.4125,11.1016,3.9,0.364812,
-12.8813,11.1016,3.9,0.340084,
-12.2563,10.9062,3.9,0.374438,
-12.2563,11.1016,3.9,0.374673,
-12.1,11.1016,3.9,0.386153,
-9.75625,11.4922,3.9,0.562965,
-9.75625,11.6875,3.9,0.562151,
-10.6938,10.125,3.9,0.491638,
-10.6938,10.3203,3.9,0.491656,
-10.85,10.3203,3.9,0.477334,
-10.6938,10.5156,3.9,0.494118,
-10.6938,10.7109,3.9,0.493545,
-10.85,10.7109,3.9,0.480508,
-10.5375,10.3203,3.9,0.508296,
-10.3813,10.125,3.9,0.523064,
-10.3813,10.3203,3.9,0.524073,
-10.6938,10.9062,3.9,0.490633,
-10.6938,11.1016,3.9,0.49027,
-10.85,11.1016,3.9,0.47642,
-10.5375,10.7109,3.9,0.505473,
-10.6938,11.2969,3.9,0.491929,
-10.6938,11.4922,3.9,0.491271,
-10.85,11.4922,3.9,0.478129,
-10.5375,11.1016,3.9,0.506317,
-10.3813,10.9062,3.9,0.521336,
-10.3813,11.1016,3.9,0.521481,
-10.225,10.3203,3.9,0.53718,
-10.3813,10.5156,3.9,0.520975,
-10.3813,10.7109,3.9,0.519443,
-10.225,10.7109,3.9,0.537004,
-10.5375,10.8086,3.9,0.503917,
-10.6156,10.9062,3.9,0.496444,
-10.6156,10.8086,3.9,0.49797,
-10.4594,10.8086,3.9,0.511918,
-10.4594,10.7109,3.9,0.511555,
-13.1938,-1.00781,3.9,0.0757717,
-13.0375,-1.00781,3.9,0.0774098,
-13.1938,-0.8125,3.9,0.0795424,
-12.8813,-1.00781,3.9,0.0790996,
-12.725,-1.00781,3.9,0.0808427,
-12.8813,-0.8125,3.9,0.0830425,
-12.8813,-1.20312,3.9,0.0757937,
-12.5688,-1.00781,3.9,0.0826415,
-12.4125,-1.00781,3.9,0.0844981,
-12.5688,-0.8125,3.9,0.0867683,
-12.5688,-1.20312,3.9,0.0790995,
-12.2563,-1.00781,3.9,0.0864152,
-12.1,-1.00781,3.9,0.088395,
-12.2563,-0.8125,3.9,0.090739,
-12.2563,-1.20312,3.9,0.0826144,
-10.6938,-2.375,3.9,0.0737337,
-10.6938,-2.17969,3.9,0.0785599,
-10.85,-2.17969,3.9,0.0772568,
-10.5375,-2.17969,3.9,0.0798815,
-10.6938,-1.98438,3.9,0.0840504,
-10.225,-2.17969,3.9,0.0826963,
-10.3813,-1.98438,3.9,0.0876322,
-10.3813,-2.17969,3.9,0.0812209,
-10.3813,-2.375,3.9,0.0765963,
-3.19375,-1.00781,3.9,0.29526,
-3.0375,-1.00781,3.9,0.283919,
-3.19375,-0.8125,3.9,0.360623,
-2.88125,-1.00781,3.9,0.271789,
-2.725,-1.00781,3.9,0.260681,
-2.88125,-0.8125,3.9,0.339619,
-2.88125,-1.20312,3.9,0.224408,
-2.88125,-1.39844,3.9,0.187196,
-2.725,-1.39844,3.9,0.174622,
-2.56875,-1.00781,3.9,0.253365,
-2.4125,-1.00781,3.9,0.25393,
-2.56875,-0.8125,3.9,0.322767,
-2.56875,-1.20312,3.9,0.201383,
-2.25625,-1.00781,3.9,0.267672,
-2.1,-1.00781,3.9,0.300215,
-2.25625,-0.8125,3.9,0.36751,
-2.25625,-1.20312,3.9,0.196376,
-2.25625,-1.39844,3.9,0.143548,
-2.1,-1.39844,3.9,0.144282,
-2.56875,-1.59375,3.9,0.131266,
-2.56875,-1.39844,3.9,0.162754,
-2.4125,-1.39844,3.9,0.14914,
-2.25625,-1.59375,3.9,0.11187,
-2.49063,-1.20312,3.9,0.197543,
-2.49063,-1.10547,3.9,0.222844,
-2.56875,-1.10547,3.9,0.225464,
-2.4125,-1.30078,3.9,0.172331,
-2.49063,-1.30078,3.9,0.175958,
-0.69375,-1.00781,3.9,0.021118,
-0.5375,-1.00781,3.9,0.059989,
-0.69375,-0.8125,3.9,0.361667,
-0.38125,-1.00781,3.9,0.0916199,
-0.225,-1.00781,3.9,0.0374473,
-0.38125,-0.8125,3.9,0.333055,
-0.38125,-1.20312,3.9,0.04415,
-0.38125,-1.39844,3.9,0.11242,
-0.225,-1.39844,3.9,0.0977231,
-0.0687504,-1.00781,3.9,0.0321544,
0.0874996,-1.00781,3.9,0.116656,
-0.0687504,-0.8125,3.9,0.433115,
-0.0687504,-1.20312,3.9,0.0587783,
0.24375,-1.00781,3.9,0.292785,
0.4,-1.00781,3.9,0.485848,
0.24375,-0.8125,3.9,0.370486,
0.24375,-1.20312,3.9,0.236948,
0.24375,-1.39844,3.9,0.152492,
0.4,-1.39844,3.9,0.192639,
-0.0687504,-1.59375,3.9,0.0820424,
-0.0687504,-1.39844,3.9,0.089561,
0.0874996,-1.39844,3.9,0.110504,
0.24375,-1.59375,3.9,0.0833214,
0.00937462,-1.20312,3.9,0.0884846,
0.00937462,-1.10547,3.9,0.0691415,
-0.0687504,-1.10547,3.9,0.033728,
0.0874996,-1.30078,3.9,0.124731,
0.00937462,-1.30078,3.9,0.0969967,
-0.69375,-2.375,3.9,0.0337643,
-0.69375,-2.17969,3.9,0.0398782,
-0.85,-2.17969,3.9,0.0311057,
-0.69375,-1.98438,3.9,0.0524417,
-0.69375,-1.78906,3.9,0.073832,
-0.85,-1.78906,3.9,0.0556497,
-0.5375,-2.17969,3.9,0.0461493,
-0.38125,-2.375,3.9,0.0381398,
-0.38125,-2.17969,3.9,0.0468294,
-0.69375,-1.59375,3.9,0.0958077,
-0.69375,-1.39844,3.9,0.0960325,
-0.85,-1.39844,3.9,0.0973871,
-0.5375,-1.78906,3.9,0.0887654,
-0.69375,-1.20312,3.9,0.0486815,
-0.85,-1.00781,3.9,0.0667172,
-0.5375,-1.39844,3.9,0.109781,
-0.38125,-1.59375,3.9,0.121169,
-0.5375,-1.30078,3.9,0.0802582,
-0.615625,-1.20312,3.9,0.0417738,
-0.615625,-1.30078,3.9,0.0767173,
-0.225,-2.17969,3.9,0.041593,
-0.38125,-1.98438,3.9,0.0640616,
-0.38125,-1.78906,3.9,0.0916247,
-0.225,-1.78906,3.9,0.0794853,
-0.5375,-1.69141,3.9,0.103962,
-0.615625,-1.59375,3.9,0.107299,
-0.615625,-1.69141,3.9,0.0960411,
-0.459375,-1.69141,3.9,0.108414,
-0.459375,-1.78906,3.9,0.0923673,
-3.19375,-5.5,3.9,0.0116469,
-3.19375,-5.30469,3.9,0.0126622,
-3.35,-5.30469,3.9,0.013267,
-3.19375,-5.10938,3.9,0.0138294,
-3.19375,-4.91406,3.9,0.0152569,
-3.35,-4.91406,3.9,0.0164659,
-3.0375,-5.30469,3.9,0.0121706,
-2.88125,-5.5,3.9,0.0112932,
-2.88125,-5.30469,3.9,0.0118881,
-3.19375,-4.71875,3.9,0.017164,
-3.19375,-4.52344,3.9,0.0193946,
-3.35,-4.52344,3.9,0.0209732,
-3.0375,-4.91406,3.9,0.0144117,
-3.19375,-4.32812,3.9,0.0219982,
-3.19375,-4.13281,3.9,0.025071,
-3.35,-4.13281,3.9,0.0272225,
-3.0375,-4.52344,3.9,0.0178435,
-2.88125,-4.71875,3.9,0.0149743,
-2.88125,-4.52344,3.9,0.0164911,
-2.725,-5.30469,3.9,0.0119158,
-2.88125,-5.10938,3.9,0.012694,
-2.88125,-4.91406,3.9,0.0136819,
-2.725,-4.91406,3.9,0.0132602,
-3.0375,-4.81641,3.9,0.0150965,
-3.11563,-4.71875,3.9,0.0164863,
-3.11563,-4.81641,3.9,0.015577,
-2.95938,-4.81641,3.9,0.0146967,
-2.95938,-4.91406,3.9,0.014043,
-3.19375,-2.375,3.9,0.0971485,
-3.19375,-2.17969,3.9,0.113476,
-3.35,-2.17969,3.9,0.119856,
-3.19375,-1.98438,3.9,0.130485,
-3.19375,-1.78906,3.9,0.150763,
-3.35,-1.78906,3.9,0.160554,
-3.0375,-2.17969,3.9,0.105655,
-3.19375,-1.59375,3.9,0.179587,
-3.19375,-1.39844,3.9,0.210539,
-3.35,-1.39844,3.9,0.220167,
-3.0375,-1.78906,3.9,0.141712,
-3.19375,-1.20312,3.9,0.248558,
-3.35,-1.00781,3.9,0.304816,
-3.0375,-1.39844,3.9,0.199403,
-2.88125,-1.59375,3.9,0.154903,
-3.0375,-1.30078,3.9,0.217162,
-3.11563,-1.20312,3.9,0.24295,
-3.11563,-1.30078,3.9,0.223053,
-2.725,-2.17969,3.9,0.0874563,
-2.88125,-1.98438,3.9,0.113567,
-2.88125,-2.17969,3.9,0.0963354,
-2.88125,-1.78906,3.9,0.131838,
-2.725,-1.78906,3.9,0.121192,
-2.88125,-2.375,3.9,0.082551,
-3.0375,-1.69141,3.9,0.15315,
-3.11563,-1.59375,3.9,0.174559,
-3.11563,-1.69141,3.9,0.159092,
-2.95938,-1.69141,3.9,0.147444,
-2.95938,-1.78906,3.9,0.13687,
-2.1,-3.74219,3.9,0.017091,
-2.25625,-3.54688,3.9,0.0199625,
-2.25625,-3.74219,3.9,0.0181986,
-2.4125,-3.35156,3.9,0.0256823,
-2.56875,-3.15625,3.9,0.0337711,
-2.56875,-3.35156,3.9,0.0291693,
-2.25625,-3.35156,3.9,0.0223975,
-2.1,-3.35156,3.9,0.0198014,
-2.25625,-3.15625,3.9,0.0255629,
-2.725,-2.96094,3.9,0.0456195,
-2.88125,-2.76562,3.9,0.0602041,
-2.88125,-2.96094,3.9,0.0512849,
-2.56875,-2.96094,3.9,0.0399937,
-3.0375,-2.57031,3.9,0.0771972,
-3.19375,-2.57031,3.9,0.0837955,
-2.88125,-2.57031,3.9,0.070574,
-2.725,-2.57031,3.9,0.0629696,
-2.95938,-2.47266,3.9,0.0799175,
-3.0375,-2.47266,3.9,0.0836124,
-2.95938,-2.57031,3.9,0.0740238,
-2.25625,-2.96094,3.9,0.0292924,
-2.4125,-2.96094,3.9,0.0341591,
-2.56875,-2.76562,3.9,0.0470616,
-2.56875,-2.57031,3.9,0.0557905,
-2.64688,-2.86328,3.9,0.046417,
-2.725,-2.86328,3.9,0.0494813,
-2.64688,-2.96094,3.9,0.0428468,
-2.64688,-2.76562,3.9,0.0503796,
-2.56875,-2.86328,3.9,0.0434052,
0.55625,-1.20312,3.9,0.369016,
0.55625,-1.00781,3.9,0.594589,
0.7125,-1.39844,3.9,0.209746,
0.86875,-1.59375,3.9,0.116319,
0.86875,-1.39844,3.9,0.19686,
0.55625,-1.39844,3.9,0.211748,
0.55625,-1.59375,3.9,0.111324,
0.634375,-1.49609,3.9,0.157209,
0.7125,-1.49609,3.9,0.156877,
0.634375,-1.39844,3.9,0.212015,
1.025,-1.78906,3.9,0.0767391,
1.18125,-1.98438,3.9,0.0638985,
1.18125,-1.78906,3.9,0.0840407,
0.86875,-1.78906,3.9,0.0700563,
1.3375,-2.17969,3.9,0.0609046,
1.49375,-2.375,3.9,0.060724,
1.49375,-2.17969,3.9,0.0716149,
1.18125,-2.17969,3.9,0.0502723,
1.025,-2.17969,3.9,0.0414874,
1.18125,-2.375,3.9,0.0420914,
0.55625,-1.78906,3.9,0.0563408,
0.7125,-1.78906,3.9,0.0639849,
0.86875,-1.98438,3.9,0.0458518,
0.86875,-2.17969,3.9,0.0322171,
0.946875,-1.88672,3.9,0.0595517,
1.025,-1.88672,3.9,0.0641234,
0.946875,-1.78906,3.9,0.0737318,
0.946875,-1.98438,3.9,0.0496011,
0.86875,-1.88672,3.9,0.0557114,
2.9,-4.13281,3.9,0.0397248,
3.05625,-4.32812,3.9,0.0372089,
