X,Y,Z,% of FCC OET 65 Public,
-5.25703,-9.40703,3.9,0.00342124,
-5.375,-9.40703,3.9,0.00344297,
-5.25703,-9.08594,3.9,0.00370903,
-5.49297,-9.08594,3.9,0.00383453,
-4.90313,-9.40703,3.9,0.0033914,
-5.02109,-9.08594,3.9,0.00363876,
-5.25703,-5.875,3.9,0.0142708,
-5.25703,-5.55391,3.9,0.0169404,
-5.375,-5.55391,3.9,0.0174328,
-5.25703,-5.23281,3.9,0.02025,
-5.25703,-4.91172,3.9,0.0241303,
-5.375,-4.91172,3.9,0.0244836,
-5.13906,-5.55391,3.9,0.0164379,
-5.49297,-4.91172,3.9,0.0251212,
-5.25703,-4.59063,3.9,0.0288834,
-5.25703,-4.26953,3.9,0.0344968,
-5.13906,-4.91172,3.9,0.0236454,
-5.02109,-5.23281,3.9,0.0190786,
-5.25703,-3.94844,3.9,0.0414292,
-4.90313,-5.55391,3.9,0.0154289,
-5.02109,-5.55391,3.9,0.0159307,
-5.02109,-5.875,3.9,0.013267,
-4.43125,-5.55391,3.9,0.013075,
-4.54922,-5.23281,3.9,0.01662,
-4.54922,-5.55391,3.9,0.0135861,
-4.66719,-4.91172,3.9,0.0208869,
-4.78516,-4.59063,3.9,0.026271,
-4.78516,-4.91172,3.9,0.0216111,
-4.78516,-5.23281,3.9,0.0178766,
-4.78516,-5.875,3.9,0.0122703,
-4.78516,-5.55391,3.9,0.0148195,
-4.66719,-5.55391,3.9,0.0141508,
-4.54922,-5.875,3.9,0.0114115,
-4.90313,-4.26953,3.9,0.0325659,
-5.02109,-3.94844,3.9,0.0399131,
-4.78516,-4.26953,3.9,0.0316848,
-4.54922,-4.26953,3.9,0.0300402,
-4.66719,-4.26953,3.9,0.0306839,
-4.78516,-3.94844,3.9,0.0383997,
-5.25703,-2.66406,3.9,0.0831976,
-5.25703,-2.34297,3.9,0.100417,
-5.375,-2.34297,3.9,0.0999893,
-5.49297,-2.34297,3.9,0.0994817,
-5.72891,-2.34297,3.9,0.0981771,
-5.61094,-2.34297,3.9,0.0988626,
-5.72891,-2.66406,3.9,0.0832861,
-5.49297,-2.66406,3.9,0.0839224,
-5.25703,-2.02188,3.9,0.120019,
-5.25703,-1.70078,3.9,0.143727,
-5.13906,-2.34297,3.9,0.100711,
-5.02109,-2.66406,3.9,0.0823482,
-5.25703,-1.37969,3.9,0.172208,
-5.25703,-1.05859,3.9,0.210945,
-4.66719,-2.34297,3.9,0.100392,
-4.78516,-2.02188,3.9,0.122091,
-4.78516,-2.34297,3.9,0.100819,
-4.54922,-2.66406,3.9,0.0807324,
-4.78516,-2.66406,3.9,0.081739,
-4.43125,-4.26953,3.9,0.0292049,
-4.54922,-3.94844,3.9,0.0368,
-4.31328,-4.59063,3.9,0.0228279,
-4.31328,-4.26953,3.9,0.0281927,
-4.31328,-3.94844,3.9,0.0344074,
-4.90313,-1.70078,3.9,0.147471,
-5.02109,-1.37969,3.9,0.176788,
-4.78516,-1.70078,3.9,0.148336,
-4.66719,-1.70078,3.9,0.148992,
-4.54922,-1.70078,3.9,0.149354,
-5.13906,-1.05859,3.9,0.2147,
-5.25703,-0.737501,3.9,0.252367,
-5.25703,-0.416407,3.9,0.307523,
-5.375,-0.416407,3.9,0.29947,
-5.25703,-0.0953131,3.9,0.364828,
-5.25703,0.225781,3.9,0.439863,
-5.375,0.225781,3.9,0.424978,
-5.13906,-0.416407,3.9,0.315666,
-5.02109,-0.416407,3.9,0.323869,
-5.49297,0.225781,3.9,0.410611,
-5.25703,0.546874,3.9,0.5194,
-5.25703,0.867968,3.9,0.609915,
-5.13906,0.225781,3.9,0.455262,
-5.25703,1.18906,3.9,0.700321,
-5.25703,1.51016,3.9,0.79564,
-5.375,1.51016,3.9,0.759467,
-5.13906,0.867968,3.9,0.635981,
-4.43125,-0.416407,3.9,0.363939,
-4.54922,-0.0953131,3.9,0.441817,
-4.54922,-0.416407,3.9,0.356272,
-4.66719,0.225781,3.9,0.522081,
-4.78516,0.546874,3.9,0.613464,
-4.78516,0.225781,3.9,0.504692,
-4.78516,-0.737501,3.9,0.274108,
-4.78516,-0.416407,3.9,0.340268,
-4.90313,-0.416407,3.9,0.332087,
-4.66719,-1.05859,3.9,0.228036,
-5.02109,-0.0953131,3.9,0.389383,
-5.02109,0.225781,3.9,0.471244,
-4.78516,-0.0953131,3.9,0.415153,
-4.90313,0.225781,3.9,0.487734,
-4.66719,-0.416407,3.9,0.348352,
-4.54922,-0.737501,3.9,0.283916,
-5.02109,0.546874,3.9,0.567252,
-5.02109,0.867968,3.9,0.663334,
-4.43125,-1.70078,3.9,0.149449,
-4.54922,-1.37969,3.9,0.183424,
-4.31328,-1.70078,3.9,0.149185,
-4.54922,-1.05859,3.9,0.230727,
-4.43125,-1.05859,3.9,0.233028,
-4.07734,-1.70078,3.9,0.147533,
-4.19531,-1.70078,3.9,0.148577,
-4.31328,-1.37969,3.9,0.18487,
-4.31328,-1.05859,3.9,0.234721,
-5.13906,1.51016,3.9,0.83418,
-5.25703,1.83125,3.9,0.894183,
-5.02109,1.18906,3.9,0.766307,
-4.90313,0.867968,3.9,0.692106,
-4.78516,0.867968,3.9,0.722414,
-4.66719,0.867968,3.9,0.754142,
-4.54922,0.867968,3.9,0.787675,
-6.20078,-4.59063,3.9,0.0323277,
-6.20078,-4.26953,3.9,0.0376559,
-6.20078,-3.94844,3.9,0.0437948,
-5.72891,-4.59063,3.9,0.0309096,
-5.72891,-4.26953,3.9,0.0365499,
-5.72891,-3.94844,3.9,0.0430616,
-5.72891,-4.91172,3.9,0.0262325,
-5.61094,-4.91172,3.9,0.0257027,
-5.72891,-5.23281,3.9,0.0219595,
-5.49297,-5.23281,3.9,0.0213207,
-5.49297,-5.55391,3.9,0.0179182,
-6.20078,-5.875,3.9,0.0174796,
-6.20078,-5.55391,3.9,0.0201981,
-6.20078,-5.23281,3.9,0.0236676,
-6.20078,-4.91172,3.9,0.0276227,
-6.08281,-5.55391,3.9,0.0197691,
-6.08281,-4.91172,3.9,0.0273157,
-5.96484,-5.23281,3.9,0.0229618,
-5.84688,-5.55391,3.9,0.0192763,
-5.96484,-5.55391,3.9,0.0195637,
-5.96484,-5.875,3.9,0.0167502,
-5.72891,-5.875,3.9,0.0159497,
-5.72891,-5.55391,3.9,0.018853,
-5.61094,-5.55391,3.9,0.0183973,
-5.49297,-5.875,3.9,0.0151174,
-6.43672,-9.72813,3.9,0.00369375,
-6.43672,-10.0492,3.9,0.00332536,
-6.31875,-10.0492,3.9,0.00326861,
-6.55469,-10.0492,3.9,0.00340739,
-6.43672,-10.3703,3.9,0.00304611,
-7.73438,-9.40703,3.9,0.0052372,
-7.85234,-9.08594,3.9,0.00605944,
-7.38047,-9.40703,3.9,0.00492951,
-7.49844,-9.40703,3.9,0.00503211,
-7.38047,-9.72813,3.9,0.00442521,
-7.61641,-9.40703,3.9,0.0051333,
-7.61641,-9.72813,3.9,0.00460852,
-7.61641,-9.08594,3.9,0.00574405,
9.01719,43.5734,3.9,0.0833536,
9.25313,43.5734,3.9,0.0831468,
9.01719,44.2156,3.9,0.0812557,
8.78125,43.5734,3.9,0.0839393,
9.48906,43.5734,3.9,0.0829367,
8.07344,43.5734,3.9,0.0859292,
8.30937,43.5734,3.9,0.0853882,
8.07344,44.2156,3.9,0.0835837,
8.54531,43.5734,3.9,0.0846635,
8.54531,44.2156,3.9,0.0826432,
9.725,44.8578,3.9,0.0783682,
9.96094,44.2156,3.9,0.0801886,
9.96094,44.8578,3.9,0.0781731,
10.1969,43.5734,3.9,0.0813549,
10.4328,43.5734,3.9,0.0806351,
9.96094,43.5734,3.9,0.0820757,
9.725,43.5734,3.9,0.0827221,
9.48906,44.2156,3.9,0.0807049,
10.9047,35.8672,3.9,0.110438,
11.1406,35.8672,3.9,0.109189,
10.9047,36.5094,3.9,0.107673,
10.4328,37.1516,3.9,0.105178,
10.6688,37.1516,3.9,0.104795,
10.4328,37.7937,3.9,0.102371,
10.9047,37.1516,3.9,0.104409,
11.1406,37.1516,3.9,0.103863,
10.1969,38.4359,3.9,0.100854,
9.96094,38.4359,3.9,0.101722,
10.4328,36.5094,3.9,0.108522,
10.1969,37.1516,3.9,0.10613,
9.96094,35.8672,3.9,0.113046,
10.1969,35.8672,3.9,0.112451,
9.96094,36.5094,3.9,0.110099,
9.725,35.8672,3.9,0.114293,
10.4328,35.8672,3.9,0.112023,
10.6688,35.8672,3.9,0.111589,
10.9047,35.225,3.9,0.1133,
11.1406,34.5828,3.9,0.1149,
11.3766,34.5828,3.9,0.113554,
11.3766,35.225,3.9,0.110701,
11.3766,35.8672,3.9,0.107945,
9.48906,36.5094,3.9,0.112449,
9.48906,35.8672,3.9,0.115548,
9.25313,35.8672,3.9,0.116541,
8.78125,37.1516,3.9,0.110662,
9.01719,36.5094,3.9,0.113228,
9.01719,37.1516,3.9,0.109672,
8.54531,37.1516,3.9,0.111807,
9.01719,35.8672,3.9,0.116953,
8.78125,35.8672,3.9,0.117361,
8.30937,35.8672,3.9,0.119415,
8.54531,35.8672,3.9,0.11815,
8.54531,36.5094,3.9,0.114915,
8.30937,37.1516,3.9,0.112955,
8.07344,35.8672,3.9,0.120685,
8.07344,36.5094,3.9,0.11713,
7.8375,35.8672,3.9,0.121421,
7.60156,37.1516,3.9,0.114098,
7.8375,37.1516,3.9,0.113758,
7.60156,37.7937,3.9,0.110916,
8.07344,37.1516,3.9,0.113412,
8.07344,37.7937,3.9,0.109865,
7.8375,38.4359,3.9,0.106861,
7.60156,38.4359,3.9,0.1079,
7.60156,39.0781,3.9,0.105002,
7.36563,39.7203,3.9,0.103049,
7.60156,36.5094,3.9,0.117861,
7.36563,37.1516,3.9,0.115203,
7.60156,35.8672,3.9,0.121807,
7.36563,35.8672,3.9,0.122189,
7.12969,37.1516,3.9,0.116352,
7.12969,35.8672,3.9,0.123273,
7.12969,36.5094,3.9,0.119739,
6.89375,35.8672,3.9,0.124543,
6.89375,37.1516,3.9,0.117459,
6.42188,35.8672,3.9,0.126166,
6.65781,35.225,3.9,0.129636,
6.65781,35.8672,3.9,0.125816,
6.65781,34.5828,3.9,0.133628,
6.42188,34.5828,3.9,0.135042,
6.65781,36.5094,3.9,0.121696,
5.24219,35.8672,3.9,0.128129,
5.47812,35.8672,3.9,0.12741,
5.24219,36.5094,3.9,0.124247,
5.00625,35.8672,3.9,0.129367,
9.60703,23.6656,3.9,0.210831,
9.60703,23.3445,3.9,0.214311,
9.725,23.3445,3.9,0.212698,
9.48906,23.3445,3.9,0.216215,
9.60703,23.0234,3.9,0.218326,
9.37109,21.418,3.9,0.246454,
9.48906,21.418,3.9,0.244036,
9.37109,21.7391,3.9,0.241198,
8.19141,23.3445,3.9,0.237708,
8.30937,23.3445,3.9,0.236309,
8.19141,23.6656,3.9,0.232304,
8.19141,23.0234,3.9,0.242706,
8.07344,23.3445,3.9,0.23853,
9.01719,21.418,3.9,0.250084,
9.13516,21.0969,3.9,0.255054,
9.13516,21.418,3.9,0.249033,
8.89922,21.418,3.9,0.25113,
8.89922,21.7391,3.9,0.246478,
9.13516,21.7391,3.9,0.243206,
9.25313,21.418,3.9,0.247982,
9.37109,21.0969,3.9,0.250634,
10.1969,23.3445,3.9,0.209372,
10.3148,23.0234,3.9,0.21071,
9.84297,23.3445,3.9,0.211891,
9.96094,23.3445,3.9,0.211082,
9.84297,23.6656,3.9,0.207284,
9.84297,23.0234,3.9,0.21664,
10.0789,23.3445,3.9,0.210268,
10.0789,23.6656,3.9,0.205733,
10.0789,23.0234,3.9,0.21462,
7.36563,10.5008,3.9,0.574135,
7.48359,10.1797,3.9,0.565879,
7.48359,10.5008,3.9,0.558552,
7.01172,10.5008,3.9,0.61348,
7.12969,10.5008,3.9,0.601479,
7.01172,10.8219,3.9,0.601567,
7.24766,10.5008,3.9,0.589707,
7.24766,10.8219,3.9,0.579419,
7.24766,10.1797,3.9,0.59118,
7.60156,10.5008,3.9,0.545586,
7.48359,10.8219,3.9,0.557585,
7.71953,10.5008,3.9,0.535388,
7.8375,10.5008,3.9,0.525377,
7.71953,10.1797,3.9,0.544339,
7.95547,10.1797,3.9,0.523548,
5.24219,12.7484,3.9,0.665153,
5.00625,12.7484,3.9,0.683369,
5.47812,12.7484,3.9,0.654954,
5.71406,12.7484,3.9,0.634195,
5.95,12.7484,3.9,0.614093,
6.18594,12.7484,3.9,0.594706,
6.42188,12.7484,3.9,0.575862,
6.65781,12.7484,3.9,0.557488,
6.89375,12.7484,3.9,0.539693,
7.12969,12.7484,3.9,0.522486,
4.77031,12.7484,3.9,0.705011,
4.53438,12.7484,3.9,0.727545,
4.29844,12.7484,3.9,0.745016,
4.0625,12.7484,3.9,0.758995,
3.82656,12.7484,3.9,0.78118,
3.59062,12.7484,3.9,0.802872,
3.35469,12.7484,3.9,0.814634,
3.11875,12.7484,3.9,0.835483,
2.88281,12.7484,3.9,0.846388,
2.64687,12.7484,3.9,0.867532,
2.41094,12.7484,3.9,0.87853,
2.175,12.7484,3.9,0.898687,
1.93906,12.7484,3.9,0.909507,
1.70312,12.7484,3.9,0.915604,
1.46719,12.7484,3.9,0.93334,
7.12969,15.9594,3.9,0.421592,
7.12969,16.6016,3.9,0.402614,
7.36563,16.6016,3.9,0.393925,
7.60156,16.6016,3.9,0.384116,
7.8375,16.6016,3.9,0.374551,
7.60156,15.9594,3.9,0.400083,
6.89375,10.5008,3.9,0.62545,
7.01172,10.1797,3.9,0.62461,
6.53984,8.25313,3.9,0.742227,
6.53984,8.57422,3.9,0.730256,
6.65781,7.93203,3.9,0.721767,
6.53984,8.89531,3.9,0.717061,
6.77578,7.93203,3.9,0.705083,
6.89375,7.93203,3.9,0.688724,
6.77578,7.61094,3.9,0.714189,
6.89375,7.28984,3.9,0.691419,
4.18047,10.1797,3.9,0.99291,
4.18047,10.5008,3.9,0.9544,
4.0625,10.5008,3.9,0.970974,
3.94453,10.5008,3.9,0.988947,
4.29844,10.5008,3.9,0.941593,
4.18047,10.8219,3.9,0.922364,
4.41641,10.1797,3.9,0.966439,
4.18047,11.143,3.9,0.892946,
4.18047,11.4641,3.9,0.864939,
4.77031,10.5008,3.9,0.884584,
4.65234,10.8219,3.9,0.875153,
4.65234,10.5008,3.9,0.901699,
4.65234,10.1797,3.9,0.929086,
4.41641,14.675,3.9,0.605355,
4.41641,14.9961,3.9,0.588178,
4.29844,14.9961,3.9,0.595124,
4.88828,11.143,3.9,0.819097,
4.77031,11.143,3.9,0.834105,
4.88828,10.8219,3.9,0.843069,
4.65234,11.143,3.9,0.842442,
4.53438,11.143,3.9,0.849793,
4.65234,11.4641,3.9,0.80867,
4.41641,11.4641,3.9,0.835214,
7.01172,8.25313,3.9,0.663395,
7.01172,8.57422,3.9,0.66087,
7.01172,8.89531,3.9,0.656723,
7.48359,8.25313,3.9,0.602581,
7.48359,8.57422,3.9,0.598215,
7.48359,8.89531,3.9,0.589936,
8.07344,8.57422,3.9,0.525227,
8.19141,8.25313,3.9,0.519082,
7.95547,8.89531,3.9,0.541403,
7.01172,6.96875,3.9,0.680421,
7.01172,7.28984,3.9,0.67471,
7.12969,6.64766,3.9,0.655337,
7.24766,6.64766,3.9,0.636289,
7.36563,6.64766,3.9,0.614947,
7.01172,7.61094,3.9,0.671649,
7.01172,7.93203,3.9,0.672277,
7.12969,7.93203,3.9,0.656285,
7.24766,7.61094,3.9,0.635895,
7.36563,7.28984,3.9,0.624743,
7.48359,6.64766,3.9,0.595083,
7.60156,6.64766,3.9,0.580236,
7.48359,6.96875,3.9,0.603637,
7.48359,6.32656,3.9,0.592963,
7.48359,6.00547,3.9,0.586853,
7.48359,5.68437,3.9,0.572568,
7.60156,5.36328,3.9,0.546491,
7.71953,6.64766,3.9,0.565849,
7.48359,7.28984,3.9,0.604555,
7.8375,6.64766,3.9,0.548642,
7.71953,6.96875,3.9,0.567437,
7.71953,5.36328,3.9,0.527583,
7.8375,5.36328,3.9,0.509446,
7.71953,5.04219,3.9,0.508854,
7.8375,4.72109,3.9,0.481775,
7.48359,7.61094,3.9,0.606406,
7.48359,7.93203,3.9,0.600113,
7.60156,7.28984,3.9,0.585098,
7.71953,7.28984,3.9,0.57115,
7.60156,7.93203,3.9,0.58659,
7.71953,7.93203,3.9,0.573332,
7.8375,7.93203,3.9,0.560275,
7.71953,7.61094,3.9,0.575396,
7.8375,7.28984,3.9,0.557602,
7.95547,6.32656,3.9,0.528825,
7.95547,6.64766,3.9,0.530977,
8.07344,6.00547,3.9,0.49743,
8.19141,5.68437,3.9,0.476261,
8.30937,5.36328,3.9,0.448558,
8.42734,5.04219,3.9,0.423717,
8.42734,5.36328,3.9,0.437312,
8.19141,5.36328,3.9,0.460387,
8.07344,5.36328,3.9,0.47604,
7.95547,5.36328,3.9,0.492318,
7.95547,5.04219,3.9,0.482234,
8.54531,4.72109,3.9,0.402214,
8.66328,4.4,3.9,0.372438,
8.66328,4.72109,3.9,0.389393,
8.07344,4.72109,3.9,0.449951,
8.19141,4.4,3.9,0.425008,
7.95547,4.72109,3.9,0.465506,
7.95547,4.4,3.9,0.454477,
8.07344,4.07891,3.9,0.419108,
8.19141,4.07891,3.9,0.405129,
8.30937,4.07891,3.9,0.391751,
8.42734,3.75781,3.9,0.364848,
8.54531,3.43672,3.9,0.337324,
8.07344,6.64766,3.9,0.515036,
7.95547,6.96875,3.9,0.536508,
8.19141,6.64766,3.9,0.50266,
7.95547,7.28984,3.9,0.541908,
8.30937,6.64766,3.9,0.490646,
8.19141,6.96875,3.9,0.508899,
8.07344,7.28984,3.9,0.525033,
7.95547,7.61094,3.9,0.540949,
7.95547,7.93203,3.9,0.547558,
8.07344,7.93203,3.9,0.531487,
8.19141,7.93203,3.9,0.515472,
8.30937,7.93203,3.9,0.501475,
8.42734,7.61094,3.9,0.487054,
8.54531,7.28984,3.9,0.47316,
8.66328,6.96875,3.9,0.456152,
8.42734,6.64766,3.9,0.476453,
8.54531,6.64766,3.9,0.461542,
8.42734,6.32656,3.9,0.464013,
8.42734,6.00547,3.9,0.459285,
8.42734,5.68437,3.9,0.44591,
8.54531,5.36328,3.9,0.426045,
8.66328,6.64766,3.9,0.44716,
8.78125,6.64766,3.9,0.433641,
8.66328,5.36328,3.9,0.412519,
8.78125,5.36328,3.9,0.399502,
8.66328,5.04219,3.9,0.397225,
8.78125,4.72109,3.9,0.377073,
8.89922,6.32656,3.9,0.41776,
8.89922,6.64766,3.9,0.420593,
9.01719,6.00547,3.9,0.393267,
9.13516,5.68437,3.9,0.37705,
9.01719,6.64766,3.9,0.408419,
9.13516,6.64766,3.9,0.399172,
9.25313,6.64766,3.9,0.390192,
9.25313,5.36328,3.9,0.352964,
9.37109,5.04219,3.9,0.336528,
9.37109,5.36328,3.9,0.344684,
9.13516,5.36328,3.9,0.363883,
9.01719,5.36328,3.9,0.375238,
8.89922,5.36328,3.9,0.387029,
8.89922,5.04219,3.9,0.376683,
9.48906,4.72109,3.9,0.313322,
9.60703,4.4,3.9,0.292467,
9.60703,4.72109,3.9,0.304129,
9.01719,4.72109,3.9,0.354007,
9.13516,4.4,3.9,0.328282,
8.89922,4.72109,3.9,0.36524,
8.89922,4.4,3.9,0.349431,
9.37109,6.64766,3.9,0.380998,
9.48906,6.64766,3.9,0.369935,
9.37109,6.32656,3.9,0.370217,
9.37109,6.00547,3.9,0.363788,
9.37109,5.68437,3.9,0.354734,
9.48906,5.36328,3.9,0.336663,
9.60703,6.64766,3.9,0.359257,
9.725,6.64766,3.9,0.348952,
9.84297,6.32656,3.9,0.333569,
9.96094,6.00547,3.9,0.316974,
10.0789,5.68437,3.9,0.302522,
9.60703,5.36328,3.9,0.328885,
9.725,5.36328,3.9,0.32002,
9.60703,5.04219,3.9,0.317003,
9.725,4.72109,3.9,0.295275,
10.4328,4.72109,3.9,0.252226,
10.5508,4.4,3.9,0.237361,
10.5508,4.72109,3.9,0.246719,
10.3148,5.04219,3.9,0.266861,
9.84297,5.36328,3.9,0.310843,
9.96094,5.36328,3.9,0.301989,
9.84297,5.04219,3.9,0.298988,
10.0789,5.36328,3.9,0.293464,
10.1969,5.36328,3.9,0.285331,
10.3148,5.36328,3.9,0.277477,
10.4328,5.36328,3.9,0.269899,
10.5508,5.04219,3.9,0.252648,
10.6688,4.72109,3.9,0.241287,
10.7867,4.4,3.9,0.224981,
9.96094,4.72109,3.9,0.278803,
10.0789,4.4,3.9,0.265139,
9.84297,4.72109,3.9,0.286888,
9.84297,4.4,3.9,0.279023,
3.47266,14.675,3.9,0.650399,
3.47266,14.9961,3.9,0.62702,
3.35469,14.9961,3.9,0.633234,
2.52891,14.675,3.9,0.696201,
2.52891,14.9961,3.9,0.670512,
2.41094,14.9961,3.9,0.673481,
2.41094,18.207,3.9,0.477479,
2.29297,18.5281,3.9,0.467246,
2.29297,18.207,3.9,0.481397,
2.52891,17.8859,3.9,0.488676,
3.47266,18.5281,3.9,0.443913,
3.47266,18.207,3.9,0.456518,
3.47266,17.8859,3.9,0.469653,
3.00078,21.418,3.9,0.348308,
2.88281,21.418,3.9,0.350883,
3.00078,21.0969,3.9,0.357387,
2.76484,21.7391,3.9,0.344511,
2.76484,21.418,3.9,0.353455,
9.60703,4.07891,3.9,0.28393,
9.725,4.07891,3.9,0.27573,
9.60703,3.75781,3.9,0.270126,
9.60703,3.43672,3.9,0.256271,
9.725,3.43672,3.9,0.248993,
9.84297,3.75781,3.9,0.254979,
9.84297,4.07891,3.9,0.267895,
9.96094,4.07891,3.9,0.260362,
9.60703,3.11562,3.9,0.242463,
9.60703,2.79453,3.9,0.228714,
9.725,2.79453,3.9,0.222396,
9.48906,3.43672,3.9,0.263854,
9.37109,3.75781,3.9,0.286557,
9.25313,4.07891,3.9,0.310067,
9.13516,4.07891,3.9,0.317819,
9.60703,2.47344,3.9,0.215166,
9.13516,3.75781,3.9,0.304408,
9.13516,3.43672,3.9,0.2885,
9.01719,4.07891,3.9,0.32584,
8.89922,4.07891,3.9,0.334133,
8.78125,4.07891,3.9,0.344095,
8.89922,3.75781,3.9,0.323834,
8.66328,4.07891,3.9,0.355215,
8.66328,3.75781,3.9,0.345002,
8.66328,3.43672,3.9,0.326671,
8.66328,3.11562,3.9,0.308292,
9.01719,3.43672,3.9,0.297455,
9.13516,3.11562,3.9,0.272614,
8.66328,2.79453,3.9,0.289936,
8.78125,2.79453,3.9,0.281108,
8.66328,2.47344,3.9,0.271726,
8.78125,2.15234,3.9,0.246341,
9.25313,2.79453,3.9,0.249335,
9.37109,2.47344,3.9,0.227624,
9.13516,2.79453,3.9,0.256779,
9.01719,2.79453,3.9,0.264528,
8.89922,2.79453,3.9,0.272637,
8.89922,2.47344,3.9,0.255786,
9.48906,2.15234,3.9,0.207465,
9.01719,2.15234,3.9,0.232315,
9.13516,1.83125,3.9,0.210659,
8.89922,2.15234,3.9,0.239186,
8.89922,1.83125,3.9,0.222943,
9.60703,1.83125,3.9,0.188823,
9.60703,1.51016,3.9,0.17609,
9.725,1.51016,3.9,0.171593,
9.60703,2.15234,3.9,0.20185,
9.725,2.15234,3.9,0.196447,
9.60703,1.18906,3.9,0.163868,
9.25313,1.51016,3.9,0.190724,
9.37109,1.18906,3.9,0.172502,
9.13516,1.51016,3.9,0.195985,
9.37109,0.867968,3.9,0.159855,
9.48906,0.867968,3.9,0.155909,
9.25313,0.867968,3.9,0.163948,
9.13516,1.18906,3.9,0.181794,
9.13516,0.867968,3.9,0.16819,
9.01719,1.51016,3.9,0.20145,
8.89922,1.51016,3.9,0.20713,
8.89922,1.18906,3.9,0.191813,
9.01719,0.867968,3.9,0.172589,
9.13516,0.546874,3.9,0.154769,
8.89922,0.867968,3.9,0.177155,
9.25313,0.225781,3.9,0.136303,
9.37109,-0.0953131,3.9,0.122488,
9.13516,0.225781,3.9,0.139573,
9.01719,0.225781,3.9,0.142961,
9.48906,-0.416407,3.9,0.110093,
9.60703,-0.737501,3.9,0.0989622,
9.60703,-1.05859,3.9,0.0907135,
9.60703,-0.416407,3.9,0.107795,
9.60703,-1.37969,3.9,0.0811822,
9.60703,-1.70078,3.9,0.074204,
9.60703,-2.02188,3.9,0.0677563,
9.60703,-2.34297,3.9,0.061803,
9.48906,-1.70078,3.9,0.0754661,
9.37109,-1.37969,3.9,0.0841563,
9.25313,-1.05859,3.9,0.096077,
9.60703,-2.66406,3.9,0.05635,
8.78125,-1.05859,3.9,0.103924,
8.89922,-1.37969,3.9,0.0905495,
8.89922,-1.05859,3.9,0.101883,
9.01719,-1.70078,3.9,0.0807944,
9.13516,-2.02188,3.9,0.0721811,
9.13516,-1.70078,3.9,0.0794195,
9.13516,-1.37969,3.9,0.0872765,
9.13516,-0.737501,3.9,0.107335,
9.13516,-1.05859,3.9,0.0979617,
9.01719,-0.416407,3.9,0.120015,
9.01719,-1.05859,3.9,0.0998967,
8.89922,-0.737501,3.9,0.111894,
8.42734,0.225781,3.9,0.161815,
8.54531,0.225781,3.9,0.157773,
9.25313,-2.34297,3.9,0.0645785,
9.37109,-2.66406,3.9,0.0578889,
9.13516,-2.34297,3.9,0.0655383,
9.01719,-2.34297,3.9,0.0665125,
8.89922,-2.34297,3.9,0.0675005,
9.48906,-2.98516,3.9,0.0519894,
10.1969,2.79453,3.9,0.199383,
10.3148,2.47344,3.9,0.183136,
10.4328,2.15234,3.9,0.167996,
9.84297,2.79453,3.9,0.216313,
9.96094,2.79453,3.9,0.210453,
9.84297,3.11562,3.9,0.229105,
9.84297,2.47344,3.9,0.203653,
10.0789,2.79453,3.9,0.204812,
10.0789,3.11562,3.9,0.216789,
9.96094,3.43672,3.9,0.235325,
10.0789,3.43672,3.9,0.228864,
9.84297,3.43672,3.9,0.24203,
9.96094,2.15234,3.9,0.186223,
10.0789,1.83125,3.9,0.170093,
9.84297,2.15234,3.9,0.19124,
9.84297,1.83125,3.9,0.179114,
9.84297,1.51016,3.9,0.167259,
9.96094,1.51016,3.9,0.163075,
9.84297,1.18906,3.9,0.155836,
10.0789,1.51016,3.9,0.159041,
10.1969,1.51016,3.9,0.155147,
9.96094,0.867968,3.9,0.14144,
10.0789,0.546874,3.9,0.126463,
9.84297,0.867968,3.9,0.144871,
10.0789,0.225781,3.9,0.116214,
10.1969,0.225781,3.9,0.113698,
9.96094,0.225781,3.9,0.118812,
10.3148,-0.0953131,3.9,0.103085,
10.3148,0.225781,3.9,0.111259,
10.4328,-0.416407,3.9,0.0934724,
10.5508,-0.416407,3.9,0.091653,
10.3148,1.51016,3.9,0.151385,
10.4328,1.51016,3.9,0.147753,
10.3148,1.18906,3.9,0.141431,
10.5508,1.51016,3.9,0.144244,
10.6688,1.51016,3.9,0.140856,
10.5508,1.83125,3.9,0.153914,
10.5508,1.18906,3.9,0.134937,
10.5508,2.15234,3.9,0.163833,
10.3148,0.546874,3.9,0.120554,
10.3148,0.867968,3.9,0.131825,
10.4328,0.225781,3.9,0.108894,
10.4328,0.867968,3.9,0.128836,
10.7867,1.18906,3.9,0.128861,
10.7867,1.51016,3.9,0.137591,
11.3766,-0.416407,3.9,0.0802329,
11.4945,-0.737501,3.9,0.0733167,
10.9047,-1.05859,3.9,0.0742484,
10.7867,-0.737501,3.9,0.0816805,
11.0227,-1.05859,3.9,0.0729663,
11.1406,-1.05859,3.9,0.0717145,
11.0227,-0.737501,3.9,0.0787476,
11.2586,-1.05859,3.9,0.0704929,
11.3766,-1.05859,3.9,0.0693017,
11.2586,-0.737501,3.9,0.0759622,
11.2586,-1.37969,3.9,0.0644571,
11.2586,-1.70078,3.9,0.0591769,
11.2586,-2.02188,3.9,0.0547596,
11.4945,-1.05859,3.9,0.0681388,
11.6125,-1.05859,3.9,0.0670047,
11.7305,-1.37969,3.9,0.0606825,
11.7305,-1.05859,3.9,0.065898,
